Timestamp,Disease,method,Variant,formula_display,formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,Config_Used
2026-05-24 10:53:18,crhn,m3,gp,abs((hgb + plt)) / ((rbc - mcv) * abs(mcv)),"div(abs(add(hgb, plt)), mul(sub(rbc, mcv), abs(mcv)))",0.6372,0.071,0.0498,0.495,0.0905,0.1776,0.0805,0.0551,0.0413,large
2026-05-24 10:53:18,crhn,m3,gp,(log(log(sqrt(-0.562))) / (log(abs(mcv)) + ((hct + plt) - sqrt(mchc)))) * abs(((log(mchc) / (wbc - plt)) - ((rbc - hct) + log(rbc)))),"mul(div(log(log(sqrt(-0.562))), add(log(abs(mcv)), sub(add(hct, plt), sqrt(mchc)))), abs(sub(div(log(mchc), sub(wbc, plt)), add(sub(rbc, hct), log(rbc)))))",0.6217,0.0676,0.0478,0.535,0.0877,0.176,0.0799,0.0478,0.039,medium
2026-05-24 10:53:18,crhn,m3,gp,(mcv / abs(sqrt(mcv))) / plt,"div(div(mcv, abs(sqrt(mcv))), plt)",0.6173,0.0682,0.0519,0.425,0.0924,0.1743,0.0788,0.0473,0.0369,small
2026-05-24 10:53:18,crhn,m3,gp,(mcv / sqrt((mchc / plt))) / plt,"div(div(mcv, sqrt(div(mchc, plt))), plt)",0.638,0.07,0.0531,0.495,0.096,0.1859,0.0779,0.0548,0.0412,small
2026-05-24 10:53:18,crhn,m3,gp,log(((mcv / (-(mchc * (sqrt(plt) / (mcv / mchc))))) / sqrt((wbc - mcv)))),"log(div(div(mcv, neg(mul(mchc, div(sqrt(plt), div(mcv, mchc))))), sqrt(sub(wbc, mcv))))",0.6471,0.0654,0.0421,0.655,0.0791,0.1673,0.0739,0.0541,0.0406,medium
2026-05-24 10:53:18,crhn,m3,gp,(((((((rbc - -0.700) + (-mcv)) + ((-mcv) * (-mcv))) - (log(mchc) * (log(mchc) * sqrt(-0.248)))) + ((((mchc - wbc) + (log(mchc) * sqrt(-0.248))) * (((-plt) - wbc) - mch)) + (rdw * rdw))) - (hct / -0.248)) / (((rdw * rdw) * rdw) * ((-mcv) * ((log(mchc) * sqrt(-0.248)) * sqrt(hgb))))) / (((-mchc) * ((-mcv) * ((log(mchc) * sqrt(-0.248)) * sqrt(hgb)))) * (-mch)),"div(div(sub(add(sub(add(add(sub(rbc, -0.700), neg(mcv)), mul(neg(mcv), neg(mcv))), mul(log(mchc), mul(log(mchc), sqrt(-0.248)))), add(mul(add(sub(mchc, wbc), mul(log(mchc), sqrt(-0.248))), sub(sub(neg(plt), wbc), mch)), mul(rdw, rdw))), div(hct, -0.248)), mul(mul(mul(rdw, rdw), rdw), mul(neg(mcv), mul(mul(log(mchc), sqrt(-0.248)), sqrt(hgb))))), mul(mul(neg(mchc), mul(neg(mcv), mul(mul(log(mchc), sqrt(-0.248)), sqrt(hgb)))), neg(mch)))",0.6512,0.0629,0.0449,0.625,0.0838,0.1743,0.0631,0.0533,0.0425,large
2026-05-24 10:53:18,crhn,m3,gp,(mcv / (-(-sqrt((hgb / sqrt(log((-0.915 - 0.868)))))))) / plt,"div(div(mcv, neg(neg(sqrt(div(hgb, sqrt(log(sub(-0.915, 0.868)))))))), plt)",0.618,0.0668,0.0492,0.47,0.0891,0.1734,0.0835,0.0508,0.0363,small
2026-05-24 10:53:18,crhn,m3,gp,sqrt((wbc - plt)) / (mcv / (-log(mchc))),"div(sqrt(sub(wbc, plt)), div(mcv, neg(log(mchc))))",0.6389,0.0698,0.0527,0.505,0.0954,0.1859,0.0781,0.0564,0.0409,medium
2026-05-24 10:53:18,crhn,m3,gp,-(((-plt) + ((((mch + hgb) - ((-((sqrt(plt) * rdw) * ((mch + hgb) / (-((-(hgb + plt)) / ((hgb + plt) * (-mcv))))))) - ((sqrt(wbc) * (-((((mcv + ((-(hgb + plt)) / ((mcv + -0.090) * (-mcv)))) * rdw) * ((mch + hgb) / sqrt((plt + mchc)))) * (-((rdw * hgb) / (-0.118 + plt)))))) * (-mcv)))) + (((mchc - wbc) + sqrt(mch)) * ((-plt) * sqrt(-0.248)))) + hgb)) / (((-((sqrt(plt) * rdw) * ((mch + hgb) / (-((-(hgb + plt)) / ((hgb + plt) * (-mcv))))))) - ((sqrt(wbc) * (-((((mcv + ((-(hgb + plt)) / ((hgb + plt) * (-mcv)))) * rdw) * ((mch + hgb) / sqrt((plt + mchc)))) * (-((rdw * hgb) / (-0.118 + plt)))))) * (-mcv))) - log(mchc))),"neg(div(add(neg(plt), add(add(sub(add(mch, hgb), sub(neg(mul(mul(sqrt(plt), rdw), div(add(mch, hgb), neg(div(neg(add(hgb, plt)), mul(add(hgb, plt), neg(mcv))))))), mul(mul(sqrt(wbc), neg(mul(mul(mul(add(mcv, div(neg(add(hgb, plt)), mul(add(mcv, -0.090), neg(mcv)))), rdw), div(add(mch, hgb), sqrt(add(plt, mchc)))), neg(div(mul(rdw, hgb), add(-0.118, plt)))))), neg(mcv)))), mul(add(sub(mchc, wbc), sqrt(mch)), mul(neg(plt), sqrt(-0.248)))), hgb)), sub(sub(neg(mul(mul(sqrt(plt), rdw), div(add(mch, hgb), neg(div(neg(add(hgb, plt)), mul(add(hgb, plt), neg(mcv))))))), mul(mul(sqrt(wbc), neg(mul(mul(mul(add(mcv, div(neg(add(hgb, plt)), mul(add(hgb, plt), neg(mcv)))), rdw), div(add(mch, hgb), sqrt(add(plt, mchc)))), neg(div(mul(rdw, hgb), add(-0.118, plt)))))), neg(mcv))), log(mchc))))",0.6723,0.0684,0.0546,0.59,0.0999,0.1991,0.0818,0.0612,0.0456,large
2026-05-24 10:53:18,crhn,m3,gp,(mcv / (mchc + plt)) - ((mcv / (-(mchc / wbc))) / plt),"sub(div(mcv, add(mchc, plt)), div(div(mcv, neg(div(mchc, wbc))), plt))",0.6394,0.0667,0.0543,0.51,0.0982,0.1905,0.0748,0.0553,0.0391,small
